year,bank,survey_scope,survey_type,plot_group,n_transects,mean_percent_cover,sd_percent_cover,se_percent_cover,data_source_branch
2010,EFGB,study_site,RT,Other,16,0.1770427994337604,0.21409419681122915,0.05352354920280729,cpce
2010,EFGB,study_site,RT,Sand,16,0.13314896660800118,0.27886773263944464,0.06971693315986116,cpce
2010,EFGB,study_site,RT,Sponge,16,0.3248962024070596,0.42262421944298967,0.10565605486074742,cpce
2010,WFGB,study_site,RT,CCA,16,0.4488177475494566,0.373115628467195,0.09327890711679875,cpce
2010,WFGB,study_site,RT,Colonizable Substrate,16,11.13799250471861,4.4584556163974005,1.1146139040993501,cpce
2010,WFGB,study_site,RT,Coral,16,62.03755087862638,12.488705768754214,3.1221764421885534,cpce
2010,WFGB,study_site,RT,Hydrocoral,16,0.7450070826858761,1.2623529162111191,0.3155882290527798,cpce
2010,WFGB,study_site,RT,Macroalgae,16,24.95785673354291,8.847549441353243,2.2118873603383107,cpce
2010,WFGB,study_site,RT,Other,16,0.09247009255579036,0.13344877309944583,0.03336219327486146,cpce
2010,WFGB,study_site,RT,Sand,16,0.3796357113361669,0.6974520460784568,0.1743630115196142,cpce
2010,WFGB,study_site,RT,Sponge,16,0.20066924898481064,0.3382661193130857,0.08456652982827143,cpce
2011,EFGB,study_site,RT,CCA,16,1.888635333926958,1.5043642126516052,0.3760910531629013,cpce
2011,EFGB,study_site,RT,Colonizable Substrate,16,9.642298535240664,5.7015233227209,1.425380830680225,cpce
2011,EFGB,study_site,RT,Coral,16,57.48680361618976,9.104183546872,2.276045886718,cpce
2011,EFGB,study_site,RT,Macroalgae,16,30.104139044943267,6.373573295959866,1.5933933239899665,cpce
2011,EFGB,study_site,RT,Other,16,0.26626179071764766,0.260880252181692,0.065220063045423,cpce
2011,EFGB,study_site,RT,Sand,16,0.11872660538174712,0.29872922094423815,0.07468230523605954,cpce
2011,EFGB,study_site,RT,Sponge,16,0.24656753679997978,0.3552495114629363,0.0627998346421626,cpce
2011,WFGB,study_site,RT,CCA,16,1.29713601849741,0.9059785846305659,0.22649464615764148,cpce
2011,WFGB,study_site,RT,Colonizable Substrate,16,9.10611228410826,2.596700064486751,0.6491750161216877,cpce
2011,WFGB,study_site,RT,Coral,16,59.50913069404123,8.360334867711066,2.0900837169277664,cpce
2011,WFGB,study_site,RT,Macroalgae,16,29.10668755395525,7.5883152934032,1.8970788233508,cpce
2011,WFGB,study_site,RT,Other,16,0.22957082895563086,0.2628425865800491,0.06571064664501228,cpce
2011,WFGB,study_site,RT,Sand,16,0.4401358003120953,1.003919963897426,0.2509799909743565,cpce
2011,WFGB,study_site,RT,Sponge,16,0.15561341006506205,0.2157345935335731,0.03813684850602826,cpce
2012,EFGB,study_site,RT,CCA,16,1.2517533640914695,1.129282528985959,0.28232063224648973,cpce
2012,EFGB,study_site,RT,Colonizable Substrate,16,7.3745013314084105,3.6579660951516293,0.9144915237879073,cpce
2012,EFGB,study_site,RT,Coral,16,52.49239143728036,17.994865314634673,4.498716328658668,cpce
2012,EFGB,study_site,RT,Macroalgae,16,37.58900782685345,15.217869271625268,3.804467317906317,cpce
2012,EFGB,study_site,RT,Other,16,0.26803125228098434,0.2428203143245906,0.06070507858114765,cpce
2012,EFGB,study_site,RT,Sand,16,0.40847221612479157,0.6813368152569103,0.17033420381422756,cpce
2012,EFGB,study_site,RT,Sponge,16,0.30792128598026897,0.608268076348867,0.10752762039139512,cpce
2012,WFGB,study_site,RT,CCA,16,2.7122663312790145,2.4548686965871513,0.6137171741467878,cpce
2012,WFGB,study_site,RT,Colonizable Substrate,16,9.560652921339766,5.070528739736451,1.2676321849341128,cpce
2012,WFGB,study_site,RT,Coral,16,54.77511541481151,13.63675498775228,3.40918874693807,cpce
2012,WFGB,study_site,RT,Macroalgae,16,31.425316293848628,9.923093975364575,2.4807734938411437,cpce
2012,WFGB,study_site,RT,Other,16,0.32211822497629206,0.1565845944103304,0.0391461486025826,cpce
2012,WFGB,study_site,RT,Sand,16,0.5264642513919398,1.0346010387369775,0.2586502596842444,cpce
2012,WFGB,study_site,RT,Sponge,16,0.33903328117642323,0.5966051106520965,0.105465879858162,cpce
2013,EFGB,study_site,RT,CCA,16,0.9168998998821644,0.6524377197350548,0.1631094299337637,cpce
2013,EFGB,study_site,RT,Colonizable Substrate,16,7.025778986239788,2.2471057039501128,0.5617764259875282,cpce
2013,EFGB,study_site,RT,Coral,16,60.15626938380936,14.155137789815843,3.5387844474539607,cpce
2013,EFGB,study_site,RT,Macroalgae,16,29.746520625509508,11.251434850587822,2.8128587126469555,cpce
2013,EFGB,study_site,RT,Other,16,0.35791034884336165,0.25408698248180583,0.06352174562045146,cpce
2013,EFGB,study_site,RT,Sand,16,1.479017182315939,2.477966215714451,0.6194915539286128,cpce
2013,EFGB,study_site,RT,Sponge,16,0.15880178669993825,0.31378076359102614,0.05546912643527688,cpce
2013,WFGB,study_site,RT,CCA,16,0.40465589006401637,0.3069374133053522,0.07673435332633805,cpce
2013,WFGB,study_site,RT,Colonizable Substrate,16,10.431650574225861,2.9147820939705307,0.7286955234926327,cpce
2013,WFGB,study_site,RT,Coral,16,59.09856689295,10.346728823455996,2.586682205863999,cpce
2013,WFGB,study_site,RT,Macroalgae,16,27.709088382497367,8.747396500968529,2.1868491252421323,cpce
2013,WFGB,study_site,RT,Other,16,0.36355166694049135,0.24417935608056168,0.06104483902014042,cpce
2013,WFGB,study_site,RT,Sand,16,1.3455304291135637,2.679475292519153,0.6698688231297882,cpce
2013,WFGB,study_site,RT,Sponge,16,0.3234780821043556,0.5881953242814297,0.10397922561540482,cpce
2014,EFGB,study_site,RT,CCA,16,1.4565010900515543,0.7420049412181678,0.18550123530454196,cpce
2014,EFGB,study_site,RT,Colonizable Substrate,16,8.09340502449374,2.7434204525853527,0.6858551131463382,cpce
2014,EFGB,study_site,RT,Coral,16,59.16220132159135,11.203834684686317,2.8009586711715793,cpce
2014,EFGB,study_site,RT,Macroalgae,16,29.651158023530492,9.37046588835953,2.3426164720898823,cpce
2014,EFGB,study_site,RT,Other,16,0.592241776930251,0.5171824883922753,0.12929562209806883,cpce
2014,EFGB,study_site,RT,Sand,16,0.7673846326462042,2.329971236294089,0.5824928090735223,cpce
2014,EFGB,study_site,RT,Sponge,16,0.2771081307564111,0.31576712055054934,0.07894178013763734,cpce
2014,WFGB,study_site,RT,CCA,16,2.2025749897874936,1.0530609136084201,0.26326522840210503,cpce
2014,WFGB,study_site,RT,Colonizable Substrate,16,7.844060881028449,2.008016947377565,0.5020042368443912,cpce
2014,WFGB,study_site,RT,Coral,16,60.659410421334556,9.184202988707726,2.2960507471769316,cpce
2014,WFGB,study_site,RT,Macroalgae,16,26.14253299140297,8.909084209625473,2.227271052406368,cpce
2014,WFGB,study_site,RT,Other,16,0.4088499489870327,0.3443981643506419,0.08609954108766048,cpce
2014,WFGB,study_site,RT,Sand,16,1.2117949249027196,1.7420738545398562,0.43551846363496405,cpce
2014,WFGB,study_site,RT,Sponge,16,1.5307758425567828,1.1582422365192957,0.2895605591298239,cpce
2015,EFGB,study_site,RT,CCA,16,2.8737500000000002,1.6128230942460284,0.4032057735615071,cpce
2015,EFGB,study_site,RT,Colonizable Substrate,16,6.074375,2.89859269014005,0.7246481725350125,cpce
2015,EFGB,study_site,RT,Coral,16,54.608125,14.140176433953478,3.5350441084883695,cpce
2015,EFGB,study_site,RT,Macroalgae,16,35.536249999999995,11.465022677692355,2.8662556694230887,cpce
2015,EFGB,study_site,RT,Other,16,0.333125,0.3324799492701277,0.08311998731753192,cpce
2015,EFGB,study_site,RT,Sand,16,0.2375,0.40514195043219114,0.10128548760804779,cpce
2015,EFGB,study_site,RT,Sponge,16,0.335,0.35674453978535775,0.08918613494633944,cpce
2015,WFGB,study_site,RT,CCA,16,2.5625,2.270813363826568,0.567703340956642,cpce
2015,WFGB,study_site,RT,Colonizable Substrate,16,6.525,3.0621952909636576,0.7655488227409144,cpce
2015,WFGB,study_site,RT,Coral,16,57.701875,15.320807732731762,3.8302019331829404,cpce
2015,WFGB,study_site,RT,Macroalgae,16,31.60125,11.38284257116824,2.84571064279206,cpce
2015,WFGB,study_site,RT,Other,16,0.311875,0.285008040822243,0.07125201020556075,cpce
2015,WFGB,study_site,RT,Sand,16,0.63,0.7879678504439971,0.19699196261099927,cpce
2015,WFGB,study_site,RT,Sponge,16,0.66625,0.6509262631051231,0.16273156577628078,cpce
2016,EFGB,study_site,RT,CCA,16,3.256875,2.0537793414418535,0.5134448353604634,cpce
2016,EFGB,study_site,RT,Colonizable Substrate,16,7.91,3.3650002476473415,0.8412500619118354,cpce
2016,EFGB,study_site,RT,Coral,16,49.918124999999996,8.57586319756404,2.14396579939101,cpce
2016,EFGB,study_site,RT,Macroalgae,16,37.15,9.411613393391521,2.3529033483478803,cpce
2016,EFGB,study_site,RT,Other,16,0.366875,0.2953804044504871,0.07384510111262177,cpce
2016,EFGB,study_site,RT,Sand,16,0.861875,2.4234169231342206,0.6058542307835552,cpce
2016,EFGB,study_site,RT,Sponge,16,0.538125,0.5052289085157342,0.12630722712893355,cpce
2016,WFGB,study_site,RT,CCA,16,3.223125,1.132700129484116,0.283175032371029,cpce
2016,WFGB,study_site,RT,Colonizable Substrate,16,10.825,3.3834243009117255,0.8458560752279314,cpce
2016,WFGB,study_site,RT,Coral,16,58.53875,11.490942447568576,2.872735611892144,cpce
2016,WFGB,study_site,RT,Macroalgae,16,25.691875,9.77013218521974,2.442533046304935,cpce
2016,WFGB,study_site,RT,Other,16,0.30625,0.27688445243458504,0.06922111310864626,cpce
2016,WFGB,study_site,RT,Sand,16,0.6775,1.4507951842581595,0.36269879606453986,cpce
2016,WFGB,study_site,RT,Sponge,16,0.74,0.5604046157316457,0.14010115393291142,cpce
2017,EFGB,study_site,RT,CCA,16,4.509696392111781,2.022351425087965,0.5055878562719912,cpce
2017,EFGB,study_site,RT,Colonizable Substrate,16,13.831167473409593,4.602333153081918,1.1505832882704794,cpce
2017,EFGB,study_site,RT,Coral,16,51.464872253395434,11.070696502054558,2.7676741255136394,cpce
2017,EFGB,study_site,RT,Macroalgae,16,26.749475067798848,7.592537268327166,1.8981343170817915,cpce
2017,EFGB,study_site,RT,Other,16,0.42579514390172873,0.28808718964761454,0.07202179741190363,cpce
2017,EFGB,study_site,RT,Sand,16,0.7802510250299226,1.1554101900269549,0.2888525475067387,cpce
2017,EFGB,study_site,RT,Sponge,16,2.2259089687880134,1.0015237237511339,0.25038093093778346,cpce
2017,WFGB,study_site,RT,CCA,16,2.202149742726331,0.8873423489260159,0.22183558723150398,cpce
2017,WFGB,study_site,RT,Colonizable Substrate,16,16.067775801968914,3.97780191721151,0.9944504793028776,cpce
2017,WFGB,study_site,RT,Coral,16,56.35612296807398,9.209175315049862,2.3022938287624655,cpce
2017,WFGB,study_site,RT,Macroalgae,16,22.63589689866837,6.367999097097556,1.591999774274389,cpce
2017,WFGB,study_site,RT,Other,16,0.2070958286985129,0.16853430138924638,0.042133575347311596,cpce
2017,WFGB,study_site,RT,Sand,16,1.5146975642446032,3.5647405646955574,0.8911851411738894,cpce
2017,WFGB,study_site,RT,Sponge,16,1.0162611956192849,0.5929890065686634,0.14824725164216584,cpce
2018,EFGB,study_site,RT,CCA,16,3.3429739842220676,1.3998597999048015,0.34996494997620037,cpce
2018,EFGB,study_site,RT,Colonizable Substrate,16,7.409901806986336,6.707077502616169,1.6767693756540423,cpce
2018,EFGB,study_site,RT,Coral,16,52.36805125159604,13.448362986006366,3.3620907465015915,cpce
2018,EFGB,study_site,RT,Macroalgae,16,34.59576208475872,9.506083376833736,2.376520844208434,cpce
2018,EFGB,study_site,RT,Other,16,0.4002505489947884,0.3143365634314794,0.07858414085786986,cpce
2018,EFGB,study_site,RT,Sand,16,0.9522053241491897,1.7547133320987778,0.43867833302469444,cpce
2018,EFGB,study_site,RT,Sponge,16,0.9308549992928573,0.756302053039264,0.189075513259816,cpce
2018,WFGB,study_site,RT,CCA,16,2.317202691203045,1.2066782526932494,0.30166956317331234,cpce
2018,WFGB,study_site,RT,Colonizable Substrate,16,12.224471518157458,3.904821844511567,0.9762054611278917,cpce
2018,WFGB,study_site,RT,Coral,16,55.676371535682065,10.496952551886118,2.6242381379715294,cpce
2018,WFGB,study_site,RT,Macroalgae,16,27.177360094164914,8.104751333636491,2.026187833409123,cpce
2018,WFGB,study_site,RT,Other,16,0.2813666759714091,0.37383332131335734,0.09345833032833933,cpce
2018,WFGB,study_site,RT,Sand,16,1.032718536567812,1.6843580101081437,0.4210895025270359,cpce
2018,WFGB,study_site,RT,Sponge,16,1.2905089482532959,0.7817108167866623,0.19542770419666558,cpce
2019,EFGB,study_site,RT,CCA,16,6.16719584838247,3.458144958534349,0.8645362396335873,cpce
2019,EFGB,study_site,RT,Colonizable Substrate,16,4.054793661795695,2.783228983732818,0.6958072459332045,cpce
2019,EFGB,study_site,RT,Coral,16,54.5536487984273,11.412097199205075,2.8530242998012687,cpce
2019,EFGB,study_site,RT,Macroalgae,16,33.28294764163601,11.052507271390331,2.7631268178475827,cpce
2019,EFGB,study_site,RT,Other,16,0.3828826338566262,0.32882310731863645,0.08220577682965911,cpce
2019,EFGB,study_site,RT,Sand,16,0.704377948516776,1.5264179299800673,0.38160448249501683,cpce
2019,EFGB,study_site,RT,Sponge,16,0.8541534673851281,0.579616006912455,0.14490400172811374,cpce
2019,WFGB,study_site,RT,CCA,16,3.8215748624839385,3.408040937305717,0.8520102343264293,cpce
2019,WFGB,study_site,RT,Colonizable Substrate,16,12.019366516301867,7.760063022013082,1.9400157555032704,cpce
2019,WFGB,study_site,RT,Coral,16,60.22636386987831,8.605037654086816,2.151259413521704,cpce
2019,WFGB,study_site,RT,Macroalgae,16,21.105759393085155,6.812219479382069,1.7030548698455172,cpce
2019,WFGB,study_site,RT,Other,16,0.5248251520739217,0.43476788301741853,0.10869197075435463,cpce
2019,WFGB,study_site,RT,Sand,16,0.9467672477304756,1.4816163481318882,0.37040408703297206,cpce
2019,WFGB,study_site,RT,Sponge,16,1.3553429584463306,1.3132710341999823,0.32831775854999556,cpce
2022,EFGB,reefwide,RT,CCA,28,1.2287634815368373,1.0170166244531786,0.1921980762515344,cpce
2022,EFGB,reefwide,RT,Colonizable Substrate,28,5.918455655430196,3.1720794746200376,0.5994666734840745,cpce
2022,EFGB,reefwide,RT,Coral,28,54.627609225262574,16.418097939075885,3.102728867678348,cpce
2022,EFGB,reefwide,RT,Macroalgae,28,36.394941527975504,15.444932809271972,2.918817944959702,cpce
2022,EFGB,reefwide,RT,Other,28,0.21731767082945885,0.2251348460358538,0.04254648671897749,cpce
2022,EFGB,reefwide,RT,Sand,28,0.5933776257460306,1.2683393814255801,0.2396936129486843,cpce
2022,EFGB,reefwide,RT,Sponge,28,1.0195348132193967,1.4610150218094362,0.27610588638838407,cpce
2022,EFGB,study_site,RT,CCA,16,3.5895256087621683,1.8279327545090462,0.45698318862726156,cpce
2022,EFGB,study_site,RT,Colonizable Substrate,16,11.31639205767539,4.2874878904689675,1.0718719726172419,cpce
2022,EFGB,study_site,RT,Coral,16,53.52041204640658,15.814188801528344,3.953547200382086,cpce
2022,EFGB,study_site,RT,Macroalgae,16,29.3798545969235,13.279003571125662,3.3197508927814154,cpce
2022,EFGB,study_site,RT,Other,16,0.2702932570798729,0.28498643445342936,0.07124660861335734,cpce
2022,EFGB,study_site,RT,Sand,16,0.7702869312181795,1.0435842192449643,0.26089605481124106,cpce
2022,EFGB,study_site,RT,Sponge,16,1.1532355019343172,0.8830409037768083,0.22076022594420208,cpce
2022,WFGB,reefwide,RT,CCA,14,3.13210689605958,1.996572423178641,0.5336064253868221,cpce
2022,WFGB,reefwide,RT,Colonizable Substrate,14,11.188775992075753,4.792903201226054,1.2809572619257097,cpce
2022,WFGB,reefwide,RT,Coral,14,48.83850453161915,15.14579461473543,4.0478838784847,cpce
2022,WFGB,reefwide,RT,Macroalgae,14,34.342650868708844,13.049503496889692,3.487626510919264,cpce
2022,WFGB,reefwide,RT,Other,14,0.04636105230776035,0.09218254296309523,0.02463682091496225,cpce
2022,WFGB,reefwide,RT,Sand,14,0.9256258430785901,1.4306901909118803,0.38236803721503265,cpce
2022,WFGB,reefwide,RT,Sponge,14,1.5259748161503244,1.3175681540213893,0.35213490114801693,cpce
2022,WFGB,study_site,RT,CCA,16,2.6051795555855777,1.2639072088612622,0.31597680221531554,cpce
2022,WFGB,study_site,RT,Colonizable Substrate,16,11.675572535659388,5.802530918469394,1.4506327296173485,cpce
2022,WFGB,study_site,RT,Coral,16,56.674931669379724,12.552857857762968,3.138214464440742,cpce
2022,WFGB,study_site,RT,Macroalgae,16,27.297617091779237,9.283894154319952,2.320973538579988,cpce
2022,WFGB,study_site,RT,Other,16,0.20121764860454658,0.2540157802930704,0.0635039450732676,cpce
2022,WFGB,study_site,RT,Sand,16,0.8219767607117374,0.9849319273207615,0.24623298183019038,cpce
2022,WFGB,study_site,RT,Sponge,16,0.7235047382797886,0.7169861359926141,0.17924653399815352,cpce
2023,EFGB,reefwide,RT,CCA,16,2.4484876871266055,1.744859478914943,0.43621486972873574,cpce
2023,EFGB,reefwide,RT,Colonizable Substrate,16,7.910697227270643,4.657446962327244,1.164361740581811,cpce
2023,EFGB,reefwide,RT,Coral,16,60.42226672223133,12.616099481630526,3.1540248704076315,cpce
2023,EFGB,reefwide,RT,Macroalgae,16,27.84567299341915,11.356280989316286,2.8390702473290714,cpce
2023,EFGB,reefwide,RT,Other,16,0.34321645653566213,0.33087653346861323,0.08271913336715331,cpce
2023,EFGB,reefwide,RT,Sand,16,0.3341298766628426,0.5224066113626332,0.1306016528406583,cpce
2023,EFGB,reefwide,RT,Sponge,16,0.6955290367537709,1.3791984041644256,0.3447996010411064,cpce
2023,EFGB,study_site,RT,CCA,16,2.9157935814857208,1.6719354889670242,0.41798387224175604,cpce
2023,EFGB,study_site,RT,Colonizable Substrate,16,10.305154825600484,3.192430098283577,0.7981075245708943,cpce
2023,EFGB,study_site,RT,Coral,16,54.713591060151074,13.585956542915326,3.3964891357288316,cpce
2023,EFGB,study_site,RT,Macroalgae,16,30.9401124810426,12.511621762201099,3.1279054405502746,cpce
2023,EFGB,study_site,RT,Other,16,0.12276741390241164,0.19206105576903357,0.04801526394225839,cpce
2023,EFGB,study_site,RT,Sand,16,0.20994587638478815,0.5081198455840417,0.12702996139601042,cpce
2023,EFGB,study_site,RT,Sponge,16,0.7926347614329228,0.4669227480062372,0.1167306870015593,cpce
2023,WFGB,reefwide,RT,CCA,13,2.728697077847464,1.549703119118407,0.429810312132915,cpce
2023,WFGB,reefwide,RT,Colonizable Substrate,13,13.354015821839122,5.779827831024102,1.603035816008555,cpce
2023,WFGB,reefwide,RT,Coral,13,52.2343236089329,13.228924939877272,3.669043629999375,cpce
2023,WFGB,reefwide,RT,Macroalgae,13,29.563286686152335,11.098130251382086,3.0780675140873974,cpce
2023,WFGB,reefwide,RT,Other,13,0.36632856665697405,0.4257841070984701,0.11809126387855268,cpce
2023,WFGB,reefwide,RT,Sand,13,0.6343146664469208,1.483459005257433,0.41143750065419066,cpce
2023,WFGB,reefwide,RT,Sponge,13,1.1036181258471212,0.9634228573818024,0.2672054240187784,cpce
2023,WFGB,study_site,RT,CCA,16,3.3667198180455453,1.3394498619667672,0.3348624654916918,cpce
2023,WFGB,study_site,RT,Colonizable Substrate,16,10.909457726476978,3.977340080871476,0.994335020217869,cpce
2023,WFGB,study_site,RT,Coral,16,54.68251989508716,12.96805996213618,3.242014990534045,cpce
2023,WFGB,study_site,RT,Macroalgae,16,28.91525691804593,9.394882027194308,2.348720506798577,cpce
2023,WFGB,study_site,RT,Other,16,0.27881199740609364,0.26621089300528084,0.06655272325132021,cpce
2023,WFGB,study_site,RT,Sand,16,0.36566336308786546,0.4243044144468249,0.10607610361170622,cpce
2023,WFGB,study_site,RT,Sponge,16,1.4815702818504257,1.565401866421485,0.39135046660537126,cpce
2024,EFGB,reefwide,RT,CCA,14,2.3192263054652282,1.038026650213628,0.27742429167428795,cpce
2024,EFGB,reefwide,RT,Colonizable Substrate,14,8.109356610706874,6.470144002461944,1.7292187214502033,cpce
2024,EFGB,reefwide,RT,Coral,14,64.46755721803264,10.224240987507493,2.732543343933165,cpce
2024,EFGB,reefwide,RT,Hydrocoral,14,0.029098158578445315,0.07397070241813787,0.019769501793405902,cpce
2024,EFGB,reefwide,RT,Macroalgae,14,23.511143096640243,8.641912296030483,2.309648212735358,cpce
2024,EFGB,reefwide,RT,Other,14,0.28041806536538555,0.24751175074952428,0.0661502978932363,cpce
2024,EFGB,reefwide,RT,Sand,14,0.3601181524396016,0.616834414414462,0.16485593165073215,cpce
2024,EFGB,reefwide,RT,Sponge,14,0.9230823927715744,1.1253504273742423,0.30076255280671754,cpce
2024,EFGB,study_site,RT,CCA,16,4.757627664355858,1.905634918146379,0.47640872953659474,cpce
2024,EFGB,study_site,RT,Colonizable Substrate,16,18.7042467148733,5.926142589575468,1.481535647393867,cpce
2024,EFGB,study_site,RT,Coral,16,50.41985733493269,13.5339595595971,3.383489889899275,cpce
2024,EFGB,study_site,RT,Hydrocoral,16,0.10563817640679714,0.3660090173239143,0.09150225433097857,cpce
2024,EFGB,study_site,RT,Macroalgae,16,24.208776619685715,10.854773882472683,2.713693470618171,cpce
2024,EFGB,study_site,RT,Other,16,0.3170134241004411,0.25403519248942735,0.06350879812235684,cpce
2024,EFGB,study_site,RT,Sand,16,0.13298854870508203,0.29399769227200595,0.07349942306800149,cpce
2024,EFGB,study_site,RT,Sponge,16,1.353851516940117,1.0678050961526973,0.2669512740381743,cpce
2024,WFGB,study_site,RT,CCA,16,3.100360659321913,1.010774076632064,0.252693519158016,cpce
2024,WFGB,study_site,RT,Colonizable Substrate,16,14.980998056305518,4.20861229583552,1.05215307395888,cpce
2024,WFGB,study_site,RT,Coral,16,62.13597232632766,9.882253422961005,2.4705633557402513,cpce
2024,WFGB,study_site,RT,Hydrocoral,16,0.3750489821693608,0.6198480824844769,0.15496202062111922,cpce
2024,WFGB,study_site,RT,Macroalgae,16,16.898646572353634,5.270927944998323,1.3177319862495807,cpce
2024,WFGB,study_site,RT,Other,16,0.3010445790759637,0.2809487160455918,0.07023717901139795,cpce
2024,WFGB,study_site,RT,Sand,16,0.8777964822753364,1.9906868803960005,0.4976717200990001,cpce
2024,WFGB,study_site,RT,Sponge,16,1.3301323421706148,1.1643857275646383,0.2910964318911596,cpce
2025,EFGB,reefwide,RT,CCA,21,3.3080185643910887,3.3795066854089026,0.7374688189283624,cpce
2025,EFGB,reefwide,RT,Colonizable Substrate,21,8.532200328025821,7.184486418231213,1.567783468615557,cpce
2025,EFGB,reefwide,RT,Coral,21,56.37044868624174,8.945166988219615,1.9519954679779306,cpce
2025,EFGB,reefwide,RT,Hydrocoral,21,0.15933877845569938,0.5490712905351278,0.11981717860972921,cpce
2025,EFGB,reefwide,RT,Macroalgae,21,27.556962105342933,9.318233872853131,2.033405336459571,cpce
2025,EFGB,reefwide,RT,Other,21,0.4469773733244362,0.46310504541992603,0.1010578059691797,cpce
2025,EFGB,reefwide,RT,Sand,21,2.1496478054383172,5.9899777452979945,1.307120306139475,cpce
2025,EFGB,reefwide,RT,Sponge,21,1.4764063587799634,2.1129450275695016,0.46108240610084744,cpce
2025,WFGB,reefwide,RT,CCA,26,5.78532246790488,2.567712021785858,0.5035697578604951,cpce
2025,WFGB,reefwide,RT,Colonizable Substrate,26,11.9534374449634,4.903521652942025,0.9616597151413898,cpce
2025,WFGB,reefwide,RT,Coral,26,51.98081915428413,20.93971076746241,4.106615146626146,cpce
2025,WFGB,reefwide,RT,Hydrocoral,26,0.34216373095969793,0.6656015112064798,0.13053519591994953,cpce
2025,WFGB,reefwide,RT,Macroalgae,26,23.89501600648002,16.742210541755476,3.2834176251188465,cpce
2025,WFGB,reefwide,RT,Other,26,0.1832223235751798,0.20570687687305325,0.0403424376636895,cpce
2025,WFGB,reefwide,RT,Sand,26,4.005815135910368,11.708089651418492,2.296145292287563,cpce
2025,WFGB,reefwide,RT,Sponge,26,1.8542037359223267,2.525064517568102,0.4952058941600194,cpce
